,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm
12537,20161201_Kat-3_pos_01_2073,68.47432644127916,1342.5651092529297,,-1.0,-1.0
12538,20161201_Kat-3_pos_01_2073,68.54896569603764,1424.458251953125,,-1.0,-1.0
12539,20161201_Kat-3_pos_01_2073,69.0707221098423,5034.337448120117,C5 H9,0.000296819772287904,4.654051283540929
12540,20161201_Kat-3_pos_01_2073,71.56587947669337,1231.4586639404297,,-1.0,-1.0
12541,20161201_Kat-3_pos_01_2073,71.64908341136542,1202.6554565429688,,-1.0,-1.0
12542,20161201_Kat-3_pos_01_2073,74.93843096269188,9036.47509765625,,-1.0,-1.0
12543,20161201_Kat-3_pos_01_2073,75.0870355609181,1273.732666015625,,-1.0,-1.0
12544,20161201_Kat-3_pos_01_2073,75.32553793677462,1268.6344757080078,,-1.0,-1.0
12545,20161201_Kat-3_pos_01_2073,75.7027636042372,1294.9623413085938,,-1.0,-1.0
12546,20161201_Kat-3_pos_01_2073,75.9497016419957,1307.1997528076172,,-1.0,-1.0
12547,20161201_Kat-3_pos_01_2073,77.78462507535833,1326.249969482422,,-1.0,-1.0
12548,20161201_Kat-3_pos_01_2073,79.05498939083941,1340.8197631835938,C6 H7,0.0002141652294085361,7.382616646891465
12549,20161201_Kat-3_pos_01_2073,79.51708265808625,1300.9485321044922,,-1.0,-1.0
12550,20161201_Kat-3_pos_01_2073,79.5906188260976,1291.8549346923828,,-1.0,-1.0
12551,20161201_Kat-3_pos_01_2073,80.91343385347008,1394.8969116210938,,-1.0,-1.0
12552,20161201_Kat-3_pos_01_2073,81.07056222352723,5336.459930419922,C6 H9,0.00013693345722742833,11.840869845107289
12553,20161201_Kat-3_pos_01_2073,82.12017194035911,1412.041732788086,,-1.0,-1.0
12554,20161201_Kat-3_pos_01_2073,82.24243444614324,1299.7453002929688,,-1.0,-1.0
12555,20161201_Kat-3_pos_01_2073,83.08629827476832,2355.581115722656,C6 H11,0.0002229202383290385,7.454352184222043
12556,20161201_Kat-3_pos_01_2073,89.59526891416984,1813.575134277344,,-1.0,-1.0
12557,20161201_Kat-3_pos_01_2073,90.55307239494876,1322.495834350586,,-1.0,-1.0
12558,20161201_Kat-3_pos_01_2073,92.9486247291268,1465.4468841552734,,-1.0,-1.0
12559,20161201_Kat-3_pos_01_2073,93.88238541332146,1646.1620025634766,,-1.0,-1.0
12560,20161201_Kat-3_pos_01_2073,94.65598384482416,1377.469207763672,,-1.0,-1.0
12561,20161201_Kat-3_pos_01_2073,95.08616110675788,5240.319747924805,C7 H11,8.5752227889202e-05,22.1769541030738
12562,20161201_Kat-3_pos_01_2073,96.52991724413197,1357.018524169922,,-1.0,-1.0
12563,20161201_Kat-3_pos_01_2073,97.1019348182011,1618.0624542236328,C7 H13,0.00020939921110141313,9.274336260147049
12564,20161201_Kat-3_pos_01_2073,101.28470100391822,1349.7386779785156,,-1.0,-1.0
12565,20161201_Kat-3_pos_01_2073,108.88345555660516,1538.8631439208984,,-1.0,-1.0
12566,20161201_Kat-3_pos_01_2073,113.07357451176858,1464.624008178711,,-1.0,-1.0
12567,20161201_Kat-3_pos_01_2073,115.0547764666548,1794.6820373535156,C9 H7,1.2410447993715934e-06,1854.159922750784
12568,20161201_Kat-3_pos_01_2073,115.96464815938646,2955.3810424804688,,-1.0,-1.0
12569,20161201_Kat-3_pos_01_2073,127.0281452739755,1366.8843231201172,,-1.0,-1.0
12570,20161201_Kat-3_pos_01_2073,128.06251579570667,1667.2091369628906,,-1.0,-1.0
12571,20161201_Kat-3_pos_01_2073,133.97461913883933,2324.618057250977,,-1.0,-1.0
12572,20161201_Kat-3_pos_01_2073,143.0858966093002,2576.905670166016,C11 H11,0.00017874522981742302,16.010038058688718
12573,20161201_Kat-3_pos_01_2073,147.06045951436457,1356.203125,,-1.0,-1.0
12574,20161201_Kat-3_pos_01_2073,147.68797874771076,1571.1151885986328,,-1.0,-1.0
12575,20161201_Kat-3_pos_01_2073,163.29210329540953,1520.181610107422,,-1.0,-1.0
12576,20161201_Kat-3_pos_01_2073,171.1170308877015,1629.9770050048828,C13 H15,0.0003445957484871087,9.931465007270859
12577,20161201_Kat-3_pos_01_2073,201.73997563436183,1482.1505432128906,,-1.0,-1.0
12578,20161201_Kat-3_pos_01_2073,202.0784723828388,9683.171859741213,,-1.0,-1.0
12579,20161201_Kat-3_pos_01_2073,210.88415955987327,2072.2208404541016,,-1.0,-1.0
12580,20161201_Kat-3_pos_01_2073,215.08591468241607,22315.89847946167,C17 H11,0.00016067211393533398,26.77327252555875
12581,20161201_Kat-3_pos_01_2073,216.0938698589972,2605.480361938477,,-1.0,-1.0
12582,20161201_Kat-3_pos_01_2073,226.07928760810157,27595.749130249023,,-1.0,-1.0
12583,20161201_Kat-3_pos_01_2073,227.08711351482617,54064.419036865234,C18 H11,0.00103816029616155,4.374798657865235
12584,20161201_Kat-3_pos_01_2073,228.0873967947186,5858.84814453125,,-1.0,-1.0
12585,20161201_Kat-3_pos_01_2073,228.09483099220037,143068.16557312012,,-1.0,-1.0
12586,20161201_Kat-3_pos_01_2073,228.89468070160416,2235.98747253418,,-1.0,-1.0
12587,20161201_Kat-3_pos_01_2073,229.1020516799569,43873.76167297363,C18 H13,0.00032626096691501516,14.044098124654532
12588,20161201_Kat-3_pos_01_2073,233.90030567966735,10389.940521240234,,-1.0,-1.0
12589,20161201_Kat-3_pos_01_2073,239.0856843495201,14033.191528320312,C19 H11,0.000391005009902301,12.229290075299014
12590,20161201_Kat-3_pos_01_2073,239.1431891362683,3823.323394775391,,-1.0,-1.0
12591,20161201_Kat-3_pos_01_2073,240.09363625024383,18773.0343170166,,-1.0,-1.0
12592,20161201_Kat-3_pos_01_2073,240.66770071551204,1446.6578216552734,,-1.0,-1.0
12593,20161201_Kat-3_pos_01_2073,241.09460205005325,4990.152923583984,C19 H13,0.007123368936731822,0.6769117371047376
12594,20161201_Kat-3_pos_01_2073,241.1026811596574,175240.39181518555,C19 H13,0.0009557406674218782,5.045357791670303
12595,20161201_Kat-3_pos_01_2073,242.1027267386626,6653.945701599121,,-1.0,-1.0
12596,20161201_Kat-3_pos_01_2073,242.10996316748287,227291.6817626953,,-1.0,-1.0
12597,20161201_Kat-3_pos_01_2073,251.9107410091033,2882.563491821289,,-1.0,-1.0
12598,20161201_Kat-3_pos_01_2073,256.1249874275178,3031.0421752929688,,-1.0,-1.0
12599,20161201_Kat-3_pos_01_2073,257.0886058846709,1945.1381072998047,,-1.0,-1.0
12600,20161201_Kat-3_pos_01_2073,257.0970133065296,35346.30941772461,,-1.0,-1.0
12601,20161201_Kat-3_pos_01_2073,257.1341671332159,437968.1601448059,,-1.0,-1.0
12602,20161201_Kat-3_pos_01_2076,52.53628064568436,2738.4676818847656,,-1.0,-1.0
12603,20161201_Kat-3_pos_01_2076,55.12816521338057,3032.9966735839844,,-1.0,-1.0
12604,20161201_Kat-3_pos_01_2076,55.87426484497247,2786.48779296875,,-1.0,-1.0
12605,20161201_Kat-3_pos_01_2076,57.12720646735291,3221.920379638672,,-1.0,-1.0
12606,20161201_Kat-3_pos_01_2076,57.72910758684839,2818.9532775878906,,-1.0,-1.0
12607,20161201_Kat-3_pos_01_2076,59.93112012941792,7888.590789794922,,-1.0,-1.0
12608,20161201_Kat-3_pos_01_2076,61.22517977978063,3135.2876892089844,,-1.0,-1.0
12609,20161201_Kat-3_pos_01_2076,65.38295225445583,3425.0799560546875,,-1.0,-1.0
12610,20161201_Kat-3_pos_01_2076,71.14249022694374,3001.785186767578,,-1.0,-1.0
12611,20161201_Kat-3_pos_01_2076,74.60776141421886,2934.5777893066406,,-1.0,-1.0
12612,20161201_Kat-3_pos_01_2076,75.22060851861174,3946.779235839844,,-1.0,-1.0
12613,20161201_Kat-3_pos_01_2076,76.61011233286301,3399.44140625,,-1.0,-1.0
12614,20161201_Kat-3_pos_01_2076,76.93362980134377,3137.668334960937,,-1.0,-1.0
12615,20161201_Kat-3_pos_01_2076,79.90373765439298,2723.701538085937,,-1.0,-1.0
12616,20161201_Kat-3_pos_01_2076,80.62388785128466,3230.0990600585938,,-1.0,-1.0
12617,20161201_Kat-3_pos_01_2076,82.33714522921397,2982.3046875,,-1.0,-1.0
12618,20161201_Kat-3_pos_01_2076,82.4284702630201,3145.7474060058594,,-1.0,-1.0
12619,20161201_Kat-3_pos_01_2076,84.11200120722002,2812.5020446777344,,-1.0,-1.0
12620,20161201_Kat-3_pos_01_2076,86.30139923942578,2879.514587402344,,-1.0,-1.0
12621,20161201_Kat-3_pos_01_2076,87.2327198593418,3004.5664825439453,,-1.0,-1.0
12622,20161201_Kat-3_pos_01_2076,91.05468934259234,4178.84521484375,C7 H7,8.588301766110362e-05,21.204352576872942
12623,20161201_Kat-3_pos_01_2076,91.78289641448237,3343.936492919922,,-1.0,-1.0
12624,20161201_Kat-3_pos_01_2076,100.85625595148448,2774.545959472656,,-1.0,-1.0
12625,20161201_Kat-3_pos_01_2076,101.34709776609348,3056.1654663085938,,-1.0,-1.0
12626,20161201_Kat-3_pos_01_2076,103.05459935796964,3468.6116638183594,C8 H7,0.00017586764036536806,11.719563547207654
12627,20161201_Kat-3_pos_01_2076,107.47275530598556,3689.28125,,-1.0,-1.0
12628,20161201_Kat-3_pos_01_2076,115.05450015919952,34209.00912475586,C9 H7,0.0002750664104809175,8.365579785481028
12629,20161201_Kat-3_pos_01_2076,117.95975323857424,25306.569061279297,,-1.0,-1.0
12630,20161201_Kat-3_pos_01_2076,118.29847878225245,3738.9220581054688,,-1.0,-1.0
12631,20161201_Kat-3_pos_01_2076,118.96756810952851,29353.554138183597,,-1.0,-1.0
12632,20161201_Kat-3_pos_01_2076,123.4114719833852,3118.9657287597656,,-1.0,-1.0
12633,20161201_Kat-3_pos_01_2076,135.9700224888479,8082.092468261719,,-1.0,-1.0
12634,20161201_Kat-3_pos_01_2076,136.4130952960641,3763.219329833984,,-1.0,-1.0
12635,20161201_Kat-3_pos_01_2076,139.0541791677702,4078.028289794922,C11 H7,0.0005960578398003236,4.6657948233464275
12636,20161201_Kat-3_pos_01_2076,139.99572057432675,3369.3231506347656,,-1.0,-1.0
12637,20161201_Kat-3_pos_01_2076,141.06977624558357,62693.2307434082,C11 H9,0.0006490444864368783,4.346998678627649
12638,20161201_Kat-3_pos_01_2076,145.01765428016446,3581.143096923828,,-1.0,-1.0
12639,20161201_Kat-3_pos_01_2076,152.06190501977105,57773.970123291016,,-1.0,-1.0
12640,20161201_Kat-3_pos_01_2076,153.06967746469334,28932.9645690918,C12 H9,0.0007478253766635135,4.09372782046062
12641,20161201_Kat-3_pos_01_2076,153.52557551538473,3198.7703552246094,,-1.0,-1.0
12642,20161201_Kat-3_pos_01_2076,155.18873915583927,3139.4330444335938,,-1.0,-1.0
12643,20161201_Kat-3_pos_01_2076,158.34319501482892,3310.029663085937,,-1.0,-1.0
12644,20161201_Kat-3_pos_01_2076,164.0618342965028,8015.923858642578,,-1.0,-1.0
12645,20161201_Kat-3_pos_01_2076,165.0697136609447,1113296.5177497864,C13 H9,0.0007116291253055351,4.639206232321441
12646,20161201_Kat-3_pos_01_2076,166.07717401764722,398152.2826538086,,-1.0,-1.0
12647,20161201_Kat-3_pos_01_2076,168.05696856019938,23097.98211669922,,-1.0,-1.0
12648,20161201_Kat-3_pos_01_2076,170.6862687345371,3890.848114013672,,-1.0,-1.0
12649,20161201_Kat-3_pos_01_2076,175.9595517722335,3197.57275390625,,-1.0,-1.0
12650,20161201_Kat-3_pos_01_2076,177.49199319665013,3898.2838134765625,,-1.0,-1.0
12651,20161201_Kat-3_pos_01_2076,178.07751689617737,128874.5371170044,,-1.0,-1.0
12652,20161201_Kat-3_pos_01_2076,179.08543876274638,43643.99745178223,C14 H11,0.0006365917836319568,5.626382349486432
12653,20161201_Kat-3_pos_01_2076,181.06451522953657,6843.9903564453125,C13 H9 O,0.0008246801034488271,4.391145475010771
12654,20161201_Kat-3_pos_01_2076,181.1009061335282,88512.75422668457,,-1.0,-1.0
12655,20161201_Kat-3_pos_01_2076,181.35984290584128,3208.9208068847656,,-1.0,-1.0
12656,20161201_Kat-3_pos_01_2076,191.0851935338029,3717.815124511719,C15 H11,0.0008818207271019673,4.333878478039159
12657,20161201_Kat-3_pos_01_2076,193.0646532435137,101752.95967102052,C14 H9 O,0.0006866661263131846,5.623246752540638
12658,20161201_Kat-3_pos_01_2076,194.07261621886457,26471.27850341797,,-1.0,-1.0
12659,20161201_Kat-3_pos_01_2076,194.09590076462013,3956.992156982422,,-1.0,-1.0
12660,20161201_Kat-3_pos_01_2076,196.05173219076664,3731.892974853516,,-1.0,-1.0
12661,20161201_Kat-3_pos_01_2076,198.75964669437255,3272.253692626953,,-1.0,-1.0
12662,20161201_Kat-3_pos_01_2076,198.764963102814,3402.920196533203,,-1.0,-1.0
12663,20161201_Kat-3_pos_01_2076,207.08020991504696,32391.32763671875,C15 H11 O,0.0007800590530564477,5.309347006580077
12664,20161201_Kat-3_pos_01_2076,208.04193905919172,3439.157196044922,,-1.0,-1.0
12665,20161201_Kat-3_pos_01_2076,209.09559279783647,1165036.5586242676,,-1.0,-1.0
12666,20161201_Kat-3_pos_01_2077,51.9207091767458,1905.265274047852,,-1.0,-1.0
12667,20161201_Kat-3_pos_01_2077,53.08362128878677,1805.6128540039065,,-1.0,-1.0
12668,20161201_Kat-3_pos_01_2077,57.07087818082078,3111.4151458740234,C4 H9,0.0004528907507790336,2.520293385663148
12669,20161201_Kat-3_pos_01_2077,59.04434944134184,1774.6890563964844,,-1.0,-1.0
12670,20161201_Kat-3_pos_01_2077,59.19515443935888,4743.00666809082,,-1.0,-1.0
12671,20161201_Kat-3_pos_01_2077,66.33379192763542,2375.4953002929688,,-1.0,-1.0
12672,20161201_Kat-3_pos_01_2077,70.24976101733697,2282.324249267578,,-1.0,-1.0
12673,20161201_Kat-3_pos_01_2077,71.81910265025451,2064.9051361083984,,-1.0,-1.0
12674,20161201_Kat-3_pos_01_2077,72.76217191936857,2407.365127563477,,-1.0,-1.0
12675,20161201_Kat-3_pos_01_2077,75.38697105613198,2047.947250366211,,-1.0,-1.0
12676,20161201_Kat-3_pos_01_2077,91.05489575358486,3663.1363372802734,C7 H7,0.00012052797485750943,15.109338037286658
12677,20161201_Kat-3_pos_01_2077,91.69173246521449,2322.261505126953,,-1.0,-1.0
12678,20161201_Kat-3_pos_01_2077,95.08616122510314,2310.20556640625,C7 H11,8.587057314457525e-05,22.146390257582688
12679,20161201_Kat-3_pos_01_2077,96.45304203043234,2184.058898925781,,-1.0,-1.0
12680,20161201_Kat-3_pos_01_2077,105.07062340463848,6919.974411010742,C8 H9,0.00019811456847662612,10.60705673616677
12681,20161201_Kat-3_pos_01_2077,106.51634752870078,2697.781005859375,,-1.0,-1.0
12682,20161201_Kat-3_pos_01_2077,110.11986324584844,2131.222549438477,,-1.0,-1.0
12683,20161201_Kat-3_pos_01_2077,114.15340214912712,2351.727508544922,,-1.0,-1.0
12684,20161201_Kat-3_pos_01_2077,117.92982075458106,2257.496032714844,,-1.0,-1.0
12685,20161201_Kat-3_pos_01_2077,120.14703289391076,2631.331756591797,,-1.0,-1.0
12686,20161201_Kat-3_pos_01_2077,121.93892450011283,2291.225067138672,,-1.0,-1.0
12687,20161201_Kat-3_pos_01_2077,135.40346941816802,2310.4410705566406,,-1.0,-1.0
12688,20161201_Kat-3_pos_01_2077,141.31624288917902,2623.052795410156,,-1.0,-1.0
12689,20161201_Kat-3_pos_01_2077,153.6226144036219,2843.945343017578,,-1.0,-1.0
12690,20161201_Kat-3_pos_01_2077,165.07097020586113,28792.17999267578,C13 H9,0.0005449157911243674,6.058586405259327
12691,20161201_Kat-3_pos_01_2077,167.08572836826505,3041.0946350097656,C13 H11,0.0003469862649581046,9.630682550990262
12692,20161201_Kat-3_pos_01_2077,175.69360294376958,2386.99560546875,,-1.0,-1.0
12693,20161201_Kat-3_pos_01_2077,176.06200154807723,2896.158569335937,,-1.0,-1.0
12694,20161201_Kat-3_pos_01_2077,178.07825446949448,179695.57446289062,,-1.0,-1.0
12695,20161201_Kat-3_pos_01_2077,179.0859313988327,46293.0085144043,C14 H11,0.0001439556972968603,24.88070076580965
12696,20161201_Kat-3_pos_01_2077,179.10705577269158,2915.669403076172,,-1.0,-1.0
12697,20161201_Kat-3_pos_01_2077,189.069986347322,25028.89013671875,C15 H9,0.00043894274801914435,8.614790297848856
12698,20161201_Kat-3_pos_01_2077,190.07907715147343,92812.40997314452,,-1.0,-1.0
12699,20161201_Kat-3_pos_01_2077,191.0814357944245,4656.715759277344,C15 H11,0.0046395601055166935,0.8237049696466616
12700,20161201_Kat-3_pos_01_2077,191.08650981349453,189264.55810546875,C15 H11,0.00043445896451999033,8.79652742461491
12701,20161201_Kat-3_pos_01_2077,192.0941762798752,96721.31460571288,,-1.0,-1.0
12702,20161201_Kat-3_pos_01_2077,193.10213066320156,150154.0503540039,C15 H13,0.00040524421157783763,9.530161080467959
12703,20161201_Kat-3_pos_01_2077,194.10936923965588,7733.950057983398,,-1.0,-1.0
12704,20161201_Kat-3_pos_01_2077,202.07813200794445,6189.444183349609,,-1.0,-1.0
12705,20161201_Kat-3_pos_01_2077,203.08559329868416,25484.797790527344,C16 H11,0.000482055845850482,8.42581186585899
12706,20161201_Kat-3_pos_01_2077,203.97510422313607,2400.1515502929688,,-1.0,-1.0
12707,20161201_Kat-3_pos_01_2077,204.0939849045921,14183.73992919922,,-1.0,-1.0
12708,20161201_Kat-3_pos_01_2077,205.10195651599588,250868.5529785156,C16 H13,0.0002310970058942985,17.750291114529414
12709,20161201_Kat-3_pos_01_2077,206.11013991748808,78272.95294094086,,-1.0,-1.0
12710,20161201_Kat-3_pos_01_2077,207.1177113741872,85575.4564819336,C16 H15,0.000335890737204636,12.332445550471022
12711,20161201_Kat-3_pos_01_2077,219.1174443910281,36015.734802246094,C17 H15,6.890757811106596e-05,63.59748822919079
12712,20161201_Kat-3_pos_01_2077,220.12539505034903,167455.76293945312,,-1.0,-1.0
12713,20161201_Kat-3_pos_01_2077,233.058586824349,2233.323638916016,,-1.0,-1.0
12714,20161201_Kat-3_pos_01_2077,235.1131554094085,23457.756896972656,,-1.0,-1.0
12715,20161201_Kat-3_pos_01_2077,235.1400974345996,37558.90893554688,,-1.0,-1.0
12716,20161201_Kat-3_pos_01_2077,235.1504358780107,761539.5744628906,,-1.0,-1.0
12717,20161201_Kat-3_pos_01_2077,235.17002013992692,9361.130828857422,,-1.0,-1.0
12718,20161201_Kat-3_pos_01_2077,235.2059453384646,3202.907989501953,,-1.0,-1.0
12719,20161201_Kat-3_pos_01_2084,50.62167348581362,1590.9252166748047,,-1.0,-1.0
12720,20161201_Kat-3_pos_01_2084,50.72809685322037,1547.8463287353516,,-1.0,-1.0
12721,20161201_Kat-3_pos_01_2084,53.39935127526324,1509.626983642578,,-1.0,-1.0
12722,20161201_Kat-3_pos_01_2084,55.0551446513832,1710.3235321044922,C4 H7,0.00036942577320076,2.9805795180112757
12723,20161201_Kat-3_pos_01_2084,57.085809991194616,2275.845016479492,,-1.0,-1.0
12724,20161201_Kat-3_pos_01_2084,58.71605223815929,1929.289978027344,,-1.0,-1.0
12725,20161201_Kat-3_pos_01_2084,58.99940096281222,1779.3748779296875,,-1.0,-1.0
12726,20161201_Kat-3_pos_01_2084,59.93104002389256,18465.893615722656,,-1.0,-1.0
12727,20161201_Kat-3_pos_01_2084,60.21778028988355,1539.722640991211,,-1.0,-1.0
12728,20161201_Kat-3_pos_01_2084,60.64122414483213,1939.001708984375,,-1.0,-1.0
12729,20161201_Kat-3_pos_01_2084,62.27170688946429,1499.7236785888672,,-1.0,-1.0
12730,20161201_Kat-3_pos_01_2084,64.01898395040239,1873.870574951172,,-1.0,-1.0
12731,20161201_Kat-3_pos_01_2084,64.2726485987718,1655.818344116211,,-1.0,-1.0
12732,20161201_Kat-3_pos_01_2084,64.59376341688348,1830.362243652344,,-1.0,-1.0
12733,20161201_Kat-3_pos_01_2084,64.69150500210824,1605.7932586669922,,-1.0,-1.0
12734,20161201_Kat-3_pos_01_2084,64.87612843923753,1478.4845123291016,,-1.0,-1.0
12735,20161201_Kat-3_pos_01_2084,66.37429860081882,1502.472152709961,,-1.0,-1.0
12736,20161201_Kat-3_pos_01_2084,66.45747701854215,1601.5038452148438,,-1.0,-1.0
12737,20161201_Kat-3_pos_01_2084,66.92166023083567,1692.3514251708984,,-1.0,-1.0
12738,20161201_Kat-3_pos_01_2084,68.90419191181526,1690.193603515625,,-1.0,-1.0
12739,20161201_Kat-3_pos_01_2084,71.49758659546687,1686.662857055664,,-1.0,-1.0
12740,20161201_Kat-3_pos_01_2084,73.28366665404306,2027.8031158447263,,-1.0,-1.0
12741,20161201_Kat-3_pos_01_2084,76.93363125262518,4586.94465637207,,-1.0,-1.0
12742,20161201_Kat-3_pos_01_2084,79.40621549710089,1981.8997344970703,,-1.0,-1.0
12743,20161201_Kat-3_pos_01_2084,80.56657833274872,1684.9796447753906,,-1.0,-1.0
12744,20161201_Kat-3_pos_01_2084,81.61897354377678,1781.9305267333984,,-1.0,-1.0
12745,20161201_Kat-3_pos_01_2084,82.10340996355848,1873.6590270996091,,-1.0,-1.0
12746,20161201_Kat-3_pos_01_2084,85.07887854369586,1844.1305541992188,,-1.0,-1.0
12747,20161201_Kat-3_pos_01_2084,85.99837078341301,1818.131774902344,,-1.0,-1.0
12748,20161201_Kat-3_pos_01_2084,88.41413461838769,1724.5760040283203,,-1.0,-1.0
12749,20161201_Kat-3_pos_01_2084,89.93795328511646,2077.6642456054688,,-1.0,-1.0
12750,20161201_Kat-3_pos_01_2084,91.44797848783378,1784.1934204101562,,-1.0,-1.0
12751,20161201_Kat-3_pos_01_2084,95.0496715533027,1919.5731506347656,C6 H7 O,1.82918772964058e-05,103.92555123030392
12752,20161201_Kat-3_pos_01_2084,100.27317849164736,1771.9764251708984,,-1.0,-1.0
12753,20161201_Kat-3_pos_01_2084,103.05460130074772,2003.220703125,C8 H7,0.00017392486228118287,11.850473813702404
12754,20161201_Kat-3_pos_01_2084,105.95311974888712,1703.0794525146484,,-1.0,-1.0
12755,20161201_Kat-3_pos_01_2084,112.83898048747184,2041.840301513672,,-1.0,-1.0
12756,20161201_Kat-3_pos_01_2084,113.93245508684149,1885.3078155517576,,-1.0,-1.0
12757,20161201_Kat-3_pos_01_2084,115.0543364644174,15016.29052734375,C9 H7,0.0004387611925977808,5.244508329609247
12758,20161201_Kat-3_pos_01_2084,117.73477735484111,1707.278549194336,,-1.0,-1.0
12759,20161201_Kat-3_pos_01_2084,117.95976180799153,24137.463538646694,,-1.0,-1.0
12760,20161201_Kat-3_pos_01_2084,118.96756427914288,25699.66468048096,,-1.0,-1.0
12761,20161201_Kat-3_pos_01_2084,131.57982805130678,1780.739013671875,,-1.0,-1.0
12762,20161201_Kat-3_pos_01_2084,135.9700751726565,15071.272903442385,,-1.0,-1.0
12763,20161201_Kat-3_pos_01_2084,139.054376225176,2580.3746337890625,C11 H7,0.0003990004340153064,6.970136589868552
12764,20161201_Kat-3_pos_01_2084,141.0698678778488,22838.5984954834,C11 H9,0.0005574122212124166,5.06159938764925
12765,20161201_Kat-3_pos_01_2084,152.0620680481104,11768.318130493164,,-1.0,-1.0
12766,20161201_Kat-3_pos_01_2084,153.0698294990227,10716.316263198853,C12 H9,0.0005957910473171069,5.138372930855808
12767,20161201_Kat-3_pos_01_2084,165.0702152679532,481702.2680053711,C13 H9,0.00021002211681775407,15.719317352771212
12768,20161201_Kat-3_pos_01_2084,166.07796409820256,202635.9726257324,,-1.0,-1.0
12769,20161201_Kat-3_pos_01_2084,168.05671339059052,2649.3575134277344,,-1.0,-1.0
12770,20161201_Kat-3_pos_01_2084,171.2880937829867,2465.843963623047,,-1.0,-1.0
12771,20161201_Kat-3_pos_01_2084,177.06964023918945,2132.948974609375,C14 H9,0.0007850508805518075,4.511036026473298
12772,20161201_Kat-3_pos_01_2084,178.07776932835563,46657.8293762207,,-1.0,-1.0
12773,20161201_Kat-3_pos_01_2084,179.085486185161,22044.260223388672,C14 H11,0.0005891693690216471,6.079253118081945
12774,20161201_Kat-3_pos_01_2084,181.1008351255249,45102.54698562622,,-1.0,-1.0
12775,20161201_Kat-3_pos_01_2084,181.10757241857544,2233.6148986816406,,-1.0,-1.0
12776,20161201_Kat-3_pos_01_2084,185.9970107719996,8155.976272583008,,-1.0,-1.0
12777,20161201_Kat-3_pos_01_2084,192.62043391592107,2471.7887268066406,,-1.0,-1.0
12778,20161201_Kat-3_pos_01_2084,192.7441210666842,2160.0733947753906,,-1.0,-1.0
12779,20161201_Kat-3_pos_01_2084,193.0647062216458,20652.986785888672,C14 H9 O,0.0006336879942239193,6.093367965984367
12780,20161201_Kat-3_pos_01_2084,194.07249960056663,10106.031997680664,,-1.0,-1.0
12781,20161201_Kat-3_pos_01_2084,207.07996723381368,12052.396606445312,C15 H11 O,0.0010227402863449697,4.049512275963396
12782,20161201_Kat-3_pos_01_2084,209.09630166533483,476987.9307861328,,-1.0,-1.0
12783,20161201_Kat-3_pos_01_2118,53.45232252948515,1221.1992950439453,,-1.0,-1.0
12784,20161201_Kat-3_pos_01_2118,54.54564194620853,1306.322380065918,,-1.0,-1.0
12785,20161201_Kat-3_pos_01_2118,57.0708265458566,1231.023941040039,C4 H9,0.00040125578659910843,2.844610767090351
12786,20161201_Kat-3_pos_01_2118,58.71733125141706,1196.453857421875,,-1.0,-1.0
12787,20161201_Kat-3_pos_01_2118,61.10708086721854,1107.0921783447266,,-1.0,-1.0
12788,20161201_Kat-3_pos_01_2118,61.881864465561776,1105.4138641357422,,-1.0,-1.0
12789,20161201_Kat-3_pos_01_2118,62.66077161756685,1132.7982940673828,,-1.0,-1.0
12790,20161201_Kat-3_pos_01_2118,63.43314601504839,1116.7373504638672,,-1.0,-1.0
12791,20161201_Kat-3_pos_01_2118,64.1202921161703,1129.6106414794922,,-1.0,-1.0
12792,20161201_Kat-3_pos_01_2118,65.05171092184759,1103.8412322998047,,-1.0,-1.0
12793,20161201_Kat-3_pos_01_2118,65.9763037920657,1578.149658203125,,-1.0,-1.0
12794,20161201_Kat-3_pos_01_2118,67.05512929549036,3306.250186920166,C5 H7,0.0003540698803590203,3.7876776882290977
12795,20161201_Kat-3_pos_01_2118,67.15427097352789,1056.2389373779297,,-1.0,-1.0
12796,20161201_Kat-3_pos_01_2118,72.24287504736797,1359.8990173339844,,-1.0,-1.0
12797,20161201_Kat-3_pos_01_2118,73.55175218167786,1291.499969482422,,-1.0,-1.0
12798,20161201_Kat-3_pos_01_2118,76.65338422612993,1311.526397705078,,-1.0,-1.0
12799,20161201_Kat-3_pos_01_2118,77.43180962913635,1506.1945495605469,,-1.0,-1.0
12800,20161201_Kat-3_pos_01_2118,79.11202920902119,1302.5340728759766,,-1.0,-1.0
12801,20161201_Kat-3_pos_01_2118,88.40545827151793,1411.0083465576172,,-1.0,-1.0
12802,20161201_Kat-3_pos_01_2118,91.0548949375116,2097.0521087646484,C7 H7,0.00011971190160409151,15.212337907494996
12803,20161201_Kat-3_pos_01_2118,95.47324365834255,1480.6931457519531,,-1.0,-1.0
12804,20161201_Kat-3_pos_01_2118,101.46576209643574,1479.8614196777344,,-1.0,-1.0
12805,20161201_Kat-3_pos_01_2118,101.72926277495348,1494.061538696289,,-1.0,-1.0
12806,20161201_Kat-3_pos_01_2118,103.9998674268648,1394.6861572265625,,-1.0,-1.0
12807,20161201_Kat-3_pos_01_2118,105.07049475325046,1592.4007415771484,C8 H9,6.946318045208955e-05,30.252140506500464
12808,20161201_Kat-3_pos_01_2118,114.08690456453851,1443.5445251464844,,-1.0,-1.0
